5.984200e-03	1.105145e-02	1.248560e-02	7.830800e-03	1.033395e-02	1.109395e-02	1.340080e-02	1.097510e-02	1.063725e-02	1.398920e-02	9.669050e-03	2.141465e-02	8.046850e-03	1.397380e-02	1.391455e-02	6.005250e-03	1.380910e-02	2.560760e-02	2.900970e-02	1.805415e-02	1.384450e-02	1.485470e-02	1.799770e-02	1.469535e-02	1.522705e-02	2.005620e-02	1.386695e-02	3.075145e-02	1.523240e-02	2.630065e-02	2.609205e-02	1.134140e-02	1.226010e-02	2.276265e-02	2.569655e-02	1.601670e-02	1.508185e-02	1.614015e-02	1.966380e-02	1.600500e-02	9.491600e-03	1.244650e-02	8.629450e-03	1.912670e-02	2.568595e-02	4.426035e-02	4.405675e-02	1.911870e-02	7.418600e-03	1.373860e-02	1.551790e-02	9.680650e-03	1.200520e-02	1.282100e-02	1.557540e-02	1.267185e-02	1.080860e-02	1.426640e-02	9.855900e-03	2.183970e-02	5.748200e-03	9.921550e-03	9.864450e-03	4.275800e-03	
1.119325e-02	9.692200e-03	1.087050e-02	7.716050e-03	2.286860e-02	1.488100e-02	1.599975e-02	1.941095e-02	2.633305e-02	1.491770e-02	7.979050e-03	3.347995e-02	1.650580e-02	1.326545e-02	1.433225e-02	7.478800e-03	1.461280e-02	1.252410e-02	1.412165e-02	1.000695e-02	1.709705e-02	1.121865e-02	1.202500e-02	1.456910e-02	2.124255e-02	1.195990e-02	6.434550e-03	2.700070e-02	1.743515e-02	1.390875e-02	1.510255e-02	7.900850e-03	1.312715e-02	1.133925e-02	1.268625e-02	9.011850e-03	1.892225e-02	1.233810e-02	1.334090e-02	1.615705e-02	1.336225e-02	7.602300e-03	4.042750e-03	1.701405e-02	2.977090e-02	2.389860e-02	2.588765e-02	1.357535e-02	1.556405e-02	1.334845e-02	1.511580e-02	1.068510e-02	2.953210e-02	1.919780e-02	2.068585e-02	2.504060e-02	2.995175e-02	1.695495e-02	9.060650e-03	3.796045e-02	1.307740e-02	1.047735e-02	1.126090e-02	5.925500e-03	
1.357505e-02	1.815285e-02	1.540050e-02	7.368850e-03	1.192760e-02	1.373975e-02	1.181130e-02	9.425350e-03	1.761485e-02	1.159540e-02	5.293000e-03	1.829095e-02	1.017605e-02	1.210990e-02	1.033125e-02	4.802750e-03	2.345250e-02	2.924420e-02	2.438165e-02	1.134165e-02	1.549340e-02	1.589300e-02	1.399555e-02	1.225360e-02	1.749865e-02	1.560275e-02	8.107700e-03	2.084240e-02	1.774215e-02	2.705960e-02	1.967575e-02	1.070020e-02	2.348515e-02	3.196400e-02	2.466425e-02	1.077620e-02	1.386165e-02	1.519805e-02	1.164640e-02	1.072875e-02	8.784450e-03	6.447200e-03	2.866000e-03	9.419350e-03	2.904435e-02	4.039050e-02	3.084550e-02	1.517480e-02	1.977840e-02	2.667255e-02	2.062575e-02	9.712550e-03	1.644590e-02	1.755240e-02	1.527925e-02	1.227260e-02	2.153915e-02	1.614490e-02	6.880550e-03	2.201875e-02	9.725850e-03	1.076580e-02	9.778850e-03	4.610000e-03	
2.466135e-02	2.772295e-02	1.821765e-02	9.689150e-03	3.318015e-02	3.173400e-02	2.025540e-02	2.086405e-02	3.273700e-02	1.464910e-02	6.100250e-03	3.158580e-02	1.328150e-02	1.367250e-02	8.200950e-03	4.044300e-03	2.081655e-02	1.686790e-02	1.207450e-02	7.969600e-03	2.382275e-02	1.324850e-02	1.199020e-02	1.332175e-02	1.809120e-02	9.412100e-03	5.211050e-03	2.001815e-02	1.321985e-02	1.547350e-02	9.086200e-03	6.900750e-03	2.057705e-02	2.106835e-02	1.500500e-02	8.786700e-03	1.825415e-02	1.234635e-02	8.445100e-03	1.074465e-02	9.553250e-03	3.583650e-03	1.456750e-03	8.553600e-03	2.231705e-02	2.391480e-02	1.530615e-02	9.033450e-03	2.359915e-02	2.235745e-02	1.333500e-02	7.396800e-03	3.068945e-02	2.477215e-02	1.627685e-02	1.858735e-02	2.681575e-02	1.231045e-02	5.554550e-03	2.595060e-02	1.321440e-02	1.083465e-02	7.751850e-03	3.486850e-03	
2.363590e-02	3.176870e-02	2.269990e-02	1.154960e-02	2.702950e-02	2.931080e-02	1.693530e-02	1.474105e-02	1.826880e-02	1.169810e-02	7.147750e-03	2.151750e-02	9.647800e-03	1.248020e-02	8.438450e-03	3.275800e-03	3.550205e-02	3.082210e-02	2.476585e-02	1.485650e-02	2.945380e-02	2.348665e-02	1.637300e-02	1.278755e-02	1.638215e-02	1.167740e-02	8.306850e-03	2.060115e-02	1.557910e-02	2.503100e-02	1.534955e-02	7.558150e-03	2.659745e-02	2.737000e-02	2.044990e-02	1.277985e-02	1.465250e-02	1.189195e-02	6.541500e-03	6.869350e-03	6.852650e-03	2.968750e-03	1.823850e-03	6.677350e-03	2.364300e-02	3.216530e-02	2.059905e-02	9.700800e-03	1.991840e-02	2.025375e-02	1.411570e-02	7.744950e-03	2.067275e-02	2.053060e-02	1.120065e-02	1.149145e-02	1.271895e-02	7.405600e-03	5.205100e-03	1.501550e-02	8.224400e-03	7.564150e-03	5.590850e-03	2.085950e-03	
3.717610e-02	2.077815e-02	2.439635e-02	2.330320e-02	4.947310e-02	1.735680e-02	1.693740e-02	2.644725e-02	2.801455e-02	8.735250e-03	8.921300e-03	3.636025e-02	1.736500e-02	1.111160e-02	1.269675e-02	5.757550e-03	3.350930e-02	1.723805e-02	2.095590e-02	2.010530e-02	3.968485e-02	1.391520e-02	1.297355e-02	1.864640e-02	1.553590e-02	6.224300e-03	6.796450e-03	2.249380e-02	1.455000e-02	1.275425e-02	1.276895e-02	5.816200e-03	1.993405e-02	1.025755e-02	1.193775e-02	1.209320e-02	1.607615e-02	5.525600e-03	4.806750e-03	7.341350e-03	7.780350e-03	2.417650e-03	2.618800e-03	9.666750e-03	2.326020e-02	1.622145e-02	1.610180e-02	8.228050e-03	2.100050e-02	1.129530e-02	1.316415e-02	1.163435e-02	3.578720e-02	1.268245e-02	1.120385e-02	1.756715e-02	1.621460e-02	5.655200e-03	6.093100e-03	2.201500e-02	9.507700e-03	5.030900e-03	5.474550e-03	2.607550e-03	
2.683970e-02	2.148440e-02	3.441455e-02	2.888130e-02	2.280910e-02	9.139650e-03	1.213200e-02	1.548830e-02	1.681455e-02	1.008655e-02	1.584155e-02	2.771150e-02	2.201340e-02	1.603965e-02	2.072030e-02	8.362700e-03	3.420130e-02	2.749215e-02	4.308455e-02	3.624330e-02	1.958935e-02	7.599600e-03	1.015925e-02	1.213185e-02	1.009480e-02	6.947050e-03	1.148205e-02	1.739765e-02	2.142290e-02	1.759930e-02	2.130745e-02	9.672500e-03	1.746525e-02	1.318610e-02	2.051115e-02	1.638290e-02	8.965900e-03	3.670200e-03	4.453800e-03	5.942500e-03	5.659500e-03	3.524000e-03	5.626650e-03	9.619500e-03	2.867630e-02	2.229260e-02	2.765785e-02	1.190905e-02	1.542680e-02	1.271065e-02	1.992030e-02	1.662515e-02	1.761145e-02	6.855100e-03	9.304850e-03	1.134680e-02	1.091140e-02	7.330500e-03	1.099095e-02	1.780920e-02	7.378250e-03	5.229900e-03	6.934200e-03	2.867000e-03	
1.291870e-02	1.900330e-02	3.396180e-02	2.804925e-02	2.454065e-02	8.543400e-03	1.872225e-02	2.306700e-02	2.295565e-02	2.048355e-02	3.102705e-02	4.346430e-02	2.902355e-02	2.286535e-02	3.407085e-02	1.217290e-02	1.057545e-02	1.357475e-02	2.414470e-02	2.068090e-02	9.673550e-03	2.716950e-03	6.877450e-03	7.996600e-03	6.686450e-03	6.298350e-03	1.031820e-02	1.274690e-02	1.262285e-02	1.074665e-02	1.529475e-02	6.245200e-03	6.945750e-03	8.662250e-03	1.558310e-02	1.228915e-02	9.190850e-03	3.018800e-03	6.545950e-03	9.132500e-03	8.729000e-03	7.304950e-03	1.160825e-02	1.629900e-02	2.129615e-02	1.701985e-02	2.481550e-02	9.406350e-03	1.246620e-02	1.602165e-02	2.830280e-02	2.270020e-02	2.048190e-02	6.795100e-03	1.513525e-02	1.874920e-02	1.446585e-02	1.382405e-02	2.099980e-02	2.733010e-02	1.023165e-02	7.231200e-03	1.148555e-02	3.862850e-03	
3.468800e-03	9.981650e-03	1.654275e-02	1.291290e-02	1.654050e-02	5.755650e-03	1.705270e-02	1.791310e-02	1.681500e-02	2.399475e-02	2.584140e-02	3.534125e-02	2.026570e-02	2.124445e-02	3.070940e-02	1.149995e-02	6.179850e-03	1.393015e-02	2.360795e-02	2.016900e-02	6.669000e-03	1.647900e-03	6.285400e-03	6.471950e-03	8.181850e-03	1.058570e-02	1.163645e-02	1.687690e-02	1.407990e-02	1.468020e-02	2.118240e-02	9.002800e-03	5.045250e-03	1.193785e-02	2.018730e-02	1.566655e-02	1.401655e-02	4.382100e-03	1.378240e-02	1.572985e-02	1.348900e-02	1.630010e-02	1.715040e-02	2.701380e-02	2.460690e-02	2.495215e-02	3.602435e-02	1.425690e-02	7.248900e-03	1.667580e-02	2.777375e-02	2.147575e-02	1.650695e-02	5.608550e-03	1.692680e-02	1.882075e-02	1.433740e-02	1.957440e-02	2.183285e-02	2.992200e-02	8.303350e-03	7.570250e-03	1.189335e-02	3.920350e-03	
1.280750e-03	6.099750e-03	8.181050e-03	6.381250e-03	1.251760e-02	5.655500e-03	1.780300e-02	1.654935e-02	1.446250e-02	2.520870e-02	1.646705e-02	3.197350e-02	1.308145e-02	2.031730e-02	2.594215e-02	1.088330e-02	3.821150e-03	1.415150e-02	1.945405e-02	1.630630e-02	4.568650e-03	1.539350e-03	5.936950e-03	5.349250e-03	8.919550e-03	1.507875e-02	1.026175e-02	1.978725e-02	1.087930e-02	1.663325e-02	2.109270e-02	1.033040e-02	3.511250e-03	1.444705e-02	1.966235e-02	1.520260e-02	1.744755e-02	7.331350e-03	2.343870e-02	2.223735e-02	1.362190e-02	2.083800e-02	1.331620e-02	2.868500e-02	2.045595e-02	3.133105e-02	3.929150e-02	1.807545e-02	4.635950e-03	1.851930e-02	2.485715e-02	1.924345e-02	1.647540e-02	7.366050e-03	2.294050e-02	2.166510e-02	1.618675e-02	2.893755e-02	1.924485e-02	3.544035e-02	7.441500e-03	1.105965e-02	1.446815e-02	5.710700e-03	
